DocChineseName,DocEnglishName,DocRegisteredSpecialty,Author, WaitingTime,ConsultationPurpose,Fee,VisitReason,ConsultationDate,Sentiment,Experience,Recommendation,OtherComment,OverallScore,Professionalism,TargetedTreatment,ReasonablePrice,WorthRecommending
林子雲醫生,"Dr LAM CHI WAN, EDWIN",腸胃肝臟科,Liu Ming,需預約準時,腸胃不適,,再度光顧,2010年10月--,仁心仁術、醫德高尚,醫生會從病人出發去提供意見,已視為本人的必然選擇,"有醫術的專科醫生不少,但當中有醫德、重視治病、真心對待病人多過重視診金收入的不多,林醫生就是其中一人.我自己2010年看過林醫生做大腸鏡檢查,當時覺得林醫生很好,所以今年也帶媽媽看林醫生做大腸鏡檢查.雖然我跟媽媽只看了林醫生共四次,但感覺他人品真誠可靠踏實,是不可多得的醫生,我被他的態度深深感動.我在這裏很想告訴大家他是一位好醫生,好醫生值得表揚.",10.0,10,10,10,值得推介
林子雲醫生,"Dr LAM CHI WAN, EDWIN",腸胃肝臟科,Ming,,,,,,,,,"我曾經因為個肝有問題出現,去搵過林醫生,當時佢並無因為自己無能為力而拖延, 反而在能力範圍內做完能所有檢查之後, 就將我轉介給一位他相識既政府醫院外科部主管, 更主動打電話給他講及我的情況, 叫他幫我盡快處理, 在此特意向林醫生致謝。",8.6,10,7,9,不予置評
林展輝醫生,"Dr LAM CHIN FAI, EDWIN",兒科,Mena,需預約等候片刻,-- 打疫苗,,隨機方便嘗試,2022年2月21日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,醫生態度十分之差，沒耐性聴病人說話，老人家年紀大不太清楚說明平時醫院開的藥包含那種藥，巳經很有誠意帶埋平時食開的藥來，但醫生一直用十分差的態度講不用攞啲藥出嚟比佢睇，巳經見到位老人家講唔出個藥名出嚟，我唔明點解仲要故意為難位老人家，最後差不多睇完仲要比啲說話比個病人聴，我從來未見過咁沒家教的診所！所以不是覺近，我先唔會嚟睇呢間垃圾診所！,2.0,3,2,1,不予置評
林展輝醫生,"Dr LAM CHIN FAI, EDWIN",兒科,Emily,需預約等候頗長,--,,本網評譽參考,2022年2月14日,態度有失、醫德有損,求診病人實在太多，等候需時,本人絕對不會再作光顧,,1.0,1,1,1,不予置評
林展輝醫生,"Dr LAM CHIN FAI, EDWIN",兒科,郭太,不設預約等候片刻,防疫注射,,初次光顧,2014年6月10日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,我帶囡囡去林醫生喥打六合一疫苗，抽藥過程林醫生一直背向我，亦冇同我對針藥(其他醫生會喺家長面前抽及同家長對清楚針藥，連母嬰健康院姑娘都會咁做)！跟住個姑娘叫我趴轉囡囡打pat pat，點知佢打落腰喥!!!!返到屋企撕開塊紙膠布竟然有血！其實佢打嘅時候都已經覺得奇怪，一般嬰兒打針都係打大肶，但係諗住佢係兒科醫生所以唔敢challenge!!事後問返不同朋友，佢哋喺私家都係打大肶，同埋會同你對藥，更加唔會打到有血！身為媽媽真係好心痛同好內疚....,1.0,1,1,1,不予置評
林貞華醫生,Dr LAM CHING WA,外科,王女士,需預約準時,身體檢查,,隨機方便嘗試,2023年----,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,本人到醫院進行檢查， 目睹林醫生對醫院同事語氣態度差。醫護工作氛圍不好， 又如何提供专业服务？,4.3,1,6,6,不予置評
林貞華醫生,Dr LAM CHING WA,外科,Mr.Lei,需預約準時,專科治療,,初次光顧,2013年5月--,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,值得向有需要人仕推介,"非常感謝林醫生為我爸爸做了難度甚高的直腸切隨手術並且讓我爸爸的肛門可以保留下來.他的負責任,細心與關心病人感受的專業態度,實在令我和家人對這次手術的信心大增. 還有感謝林醫生不厭其煩的解答我們每個問題! 林醫生的敬業精神實在是位難得的好醫生! 再次感謝~",10.0,10,10,10,值得推介
林貞華醫生,Dr LAM CHING WA,外科,李藹殷,,,,,,,,,細心聆聽，給予病人信任，仁心仁術！合理收費，物超所值！,8.0,8,8,8,不予置評
林貞華醫生,Dr LAM CHING WA,外科,KT.C,,,,,,,,,絕對是一位專業的好医生，我希望香港人要珍惜及尊重好医生，好医生是香港人一種福氣。,7.6,9,9,5,不予置評
林貞華醫生,Dr LAM CHING WA,外科,李玉堂,,,,,,,,,,1.0,1,1,1,不予置評
林超奇醫生,"Dr LAM CHIU KI, ALEXANDER",內科,chanwf,需預約等候片刻,專科治療,~ $ 1000,傳媒資訊報導,2020年5月2日,普普通通、中規中距,診証時間極其急趕，快來快去,可能人夾人緣自己衡量,醫術一般，病情無咩改善,5.3,6,3,7,不予置評
林楚明醫生,Dr LAM CHOH MING,精神科,chung kwok yi,不設預約等候2小時,專科治療,~ $ 1000,光顧多年,2015年----,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,已視為本人的必然選擇,worthy to try even just once n asap if possibly as he is aged n busy thus take ur time to meet him n u will know how best he is cos he maybe retired suddenly any time,10.0,10,10,10,值得推介
林楚明醫生,Dr LAM CHOH MING,精神科,牛太,需預約等候頗長,專科治療,~ $ 1200,光顧多次,2012年7月--,診效不顯、收費不稱,求診病人實在太多，等候需時,可能人夾人緣自己衡量,,3.6,4,6,1,不予置評
林楚明醫生,Dr LAM CHOH MING,精神科,Stanley Yip,,,,,,,,,Very professional and patient doctor,10.0,10,10,10,值得推介
林傳龍醫生,Dr LAM CHUEN LUNG,普通科,Dav,需預約準時,傷風感冒,,隨機方便嘗試,2022年11月20日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,之前預約化驗，醫生無提到需空肚。我表示已進食後，他態度極惡劣地說：「你可唔可以出少句聲呀？」、「唔想同你做呀」，鋪王醫生唔憂做，果然威風霸氣！,10.0,10,10,10,不予置評
林傳龍醫生,Dr LAM CHUEN LUNG,普通科,陳小姐,不設預約等候片刻,兒童疾病,~ $ 600,隨機方便嘗試,2022年8月30日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,五分鐘睇完，亂收費。仲見佢鬧個護士，求其又冇禮貌，冇下次。,1.0,1,1,1,不予置評
林傳龍醫生,Dr LAM CHUEN LUNG,普通科,Margaret,不設預約等候片刻,兒童疾病,~ $ 500,初次光顧,2014年----,態度有失、醫德有損,診証時間極其急趕，快來快去,本人絕對不會再作光顧,,1.0,1,1,1,值得推介
林翠苗醫生,Dr LAM CHUI MIU,婦產科,Le,需預約等候片刻,身體檢查,~ $ 1000,初次光顧,2016年8月--,詳盡親切、耐心施診,醫生會主動探索其病因及治療,已視為本人的必然選擇,"-很有耐性解答病人問題,就算離開了診症室再作去問問題也面帶笑容,很專業",10.0,10,10,10,值得推介
林翠苗醫生,Dr LAM CHUI MIU,婦產科,Anonymous,需預約準時,婦科疾病,,初次光顧,2013年----,診效不顯、收費不稱,診証時間極其急趕，快來快去,本人絕對不會再作光顧,找林醫生做朱古力瘤手術，因為很快康復，一直以為手術做得很好，但後來因為做ivf的原故要找其他醫生，幾個醫生不約而同說手術做得不好，割了朱古力瘤的那邊卵巢差不多被完全割掉，現在只剩一邊卵巢，亦因此ivf抽到的卵子不多。,5.0,5,5,5,不予置評
林翠苗醫生,Dr LAM CHUI MIU,婦產科,Augustine,需預約準時,婦科疾病,~ $ 500,初次光顧,2015年4月14日,仁心仁術、醫德高尚,醫生會從病人出發去提供意見,已視為本人的必然選擇,"I have no words to express the caring attitude of Dr Lam for my wife. She had three miscarriages. She phoned up Dr Lam when we lost our baby (after bleeding at 8 weeks). You can imagine the bitter moments when we were facing the terrible news of failed pregnancy. We cried. We cried.We didn't expect Dr Lam return our call at 2 am. She spent time and comforted my wife (who was scared and frustrated). Dr Lam was soft (when she talked about the sadness) but firm (when she breaks the bad news). We are unlucky to lose babies for three times, and yet fortunate to have Dr Lam with us.",8.6,10,8,8,值得推介
林翠苗醫生,Dr LAM CHUI MIU,婦產科,E Chan,需預約等候片刻,生育問題,,初次光顧,2010年----,經驗豐富、絕不拖症,醫生會清晰明確的講解其病情,已視為本人的必然選擇,幾年前我搵林翠苗醫生幫手生女，經驗又幾好喎。我個女早產成個月，下午返工時間，突然肚痛同出血，當時心情緊張，即刻call林醫生。林醫生即刻接電話，解釋比我聽點做。去到醫院，林醫生仲搵埋麻醉科醫生同兒科醫生，成個過程搞左四、五小時，，結果林醫生差唔多十點先至食晚飯。生咗之後，林醫生俾嘅藥非常有效，康復非常快。佢又驚我有產後抑鬱，時時鼓勵我。佢知我貪靚，仲介紹埋好正嘅除疤膏令我肚仔冇乜疤痕。,8.3,8,10,7,值得推介
林翠苗醫生,Dr LAM CHUI MIU,婦產科,Miss Lam,需預約等候片刻,生育問題,,初次光顧,2015年5月9日,有欠詳盡、耽誤病情,診証時間極其急趕，快來快去,本人絕對不會再作光顧,"本人於今年五月九日，找林翠苗醫生在法國醫院接生，本人於生產後，腹部劇痛，不能挺直行，只可彎腰行，本人同林醫生講，佢話本人有子宮肌瘤，現在子宮收縮，所以會痛，只處方止痛藥給本人，並無作進一步疹治！本人留院至第四天，仍然劇痛，但林醫生比我出院，只是我要求住多一晚，已作觀察，到了第五天出院，本人同林醫生講，腹部仍然劇痛，當然，佢又只叫我食止痛藥啦！本人出院后，不能平訓在牀上，只可彎曲在sofa 上訓，食不下東西，腹痛，捱了三天後，本人被家人送了去醫院，檢查後証實腸穿了，腹部嚴重發炎，須進行緊急手術！手術後，本人須要做造囗袋排便，本人被送至深切治部兩天，再轉至普通病房住了五個月，現在還未出院，本人在這五個月，每天要注射抗生素，照CT scan 十次，做了多次小手術放濃，體重下降，欠缺營養以至頭髮落！本人不能見初生小孩，五個月來在醫院飽受折磨，家人數月來身心疲累的照顧，同BB的分離之痛，身體現在十分虛弱(由於沒有坐月), 全是因為林醫生之疏忽，沒有替本人作進一步檢查，以至延誤醫治，做成嚴重的身心創傷！本人在此留言，只是想分享本人的經歷比各位，希望唔好再有人再遇到這不幸的事件，要找一位有專業醫德以及細心的醫生，本人在此對這位林翠苗醫生作出強烈譴責，並保留追究權利！",4.0,1,1,10,不予置評
林駿民醫生,"Dr LAM CHUN MAN, JOHN",普通科,Chan,不設預約等候1小時,傷風感冒,~ $ 600,隨機方便嘗試,2024年8月2日,診效不顯、收費不稱,求診病人實在太多，等候需時,本人絕對不會再作光顧,登記姑娘大聲惡死，起初掛號一定要病人親自登記（不接受電話掛號），再爭取姑娘才‘’負氣地‘’可用身份證副本登記，全程趕客姿態，唔怕受氣可以一试。登記後，等候超過一小時多。醫生態度輕鬆，問完病情照下喉嚨，2分鐘左右完全，因為只是發燒，鼻水，病情不是太嚴重，食藥後算有好轉，但面對趕客護士，不會再光顧！,2.3,1,3,3,不予置評
林駿民醫生,"Dr LAM CHUN MAN, JOHN",普通科,Guest,不設預約等候片刻,傷風感冒,~ $ 400,隨機方便嘗試,2019年9月27日,診效不顯、收費不稱,需要自己主動提出較多的諮詢,本人絕對不會再作光顧,護士不知所謂，自管自己聊天，漠視病人。這門天看了兩次醫生，好幾天食葯都未有好轉，醫生能力不可靠。,3.6,5,3,3,不予置評
林駿民醫生,"Dr LAM CHUN MAN, JOHN",普通科,M.S. Lam,需預約等候片刻,兒童疾病 皮膚敏感,~ $ 400,間中光顧,2018年8月12日,普普通通、中規中距,診証時間極其急趕，快來快去,可能人夾人緣自己衡量,診所護士態勢極差，問野唔答，原本以為她聽不到，於是再次發問，但竟然唔揪唔啋。可能醫生對自己好有信心，或者認為解釋完給病者聽，病者都唔明，所以問咗都唔答。只係開完藥，一句出面等就算，我未知佢醫得好唔好，但態度就好差。,6.3,7,6,6,不予置評
林駿民醫生,"Dr LAM CHUN MAN, JOHN",普通科,a小姐,需預約等候片刻,腸胃不適,~ $ 200,初次光顧,2015年5月8日,有欠詳盡、耽誤病情,需要自己主動提出較多的諮詢,可能人夾人緣自己衡量,本人3月18半夜見暈後，到現在5月頭都覺得個胃不適。胃脹，食飽個胃會好頂住，但又會超肚餓。模棱兩可…之前懷疑是因尿道炎的抗生素影響個胃成日餓。睇街症個啲醫生話係甘冇開藥就完左。之後就睇佢，只係講左2句佢就話我腸胃炎。之前嘅病歷都未講…問多句都好似要趕你走甘。可能佢認為我係好小兒科。但呢個病好困擾我!明明食得好飽但又會覺得好餓…佢就開左啲胃藥2日。食左只係好小小。,5.0,5,5,5,不予置評
林駿民醫生,"Dr LAM CHUN MAN, JOHN",普通科,Estee Lee,需預約準時,癌症腫瘤,~ $ 500,光顧多次,2015年3月26日,普普通通、中規中距,需要自己主動提出較多的諮詢,可能人夾人緣自己衡量,診所姑娘態度求其,8.3,8,7,10,不予置評
林駿民醫生,"Dr LAM CHUN MAN, JOHN",普通科,Kenlam,不設預約等候片刻,腸胃不適,~ $ 300,初次光顧,2012年10月31日,經驗豐富、絕不拖症,醫生會主動探索其病因及治療,已視為本人的必然選擇,（腸病毒感染）工作時頭暈至不能站立，全身無力。醫生判診精確，一針見效，可即時返回工作崗位，48小時內完全康復。,10.0,10,10,10,值得推介
林漢民醫生,Dr LAM HON MAN,家庭醫學,joe,不設預約等候30分鐘,男仕疾病,~ $ 200,初次光顧,2014年----,健談友善、感覺良好,醫生會清晰明確的講解其病情,已視為本人的必然選擇,"林醫生好友善,詳細解釋,可能位置問題,診所唔係太多人",10.0,10,10,10,值得推介
林漢民醫生,Dr LAM HON MAN,家庭醫學,YWong,需預約準時,傷風感冒,~ $ 200,再度光顧,2013年11月5日,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,已視為本人的必然選擇,"Dr. Lam is a good doctor. He was in Mei Foo before, but now has moved to 九龍長沙灣東京街42號東寧大廈地下C鋪. Tel: 23616693",10.0,10,10,10,值得推介
林孝傑醫生,"Dr LAM HOW KIT, JAMES",婦產科,Jm,需預約準時,婦科疾病,,本網評譽參考,2022年2月16日,態度有失、醫德有損,醫護之語調態度令人無所適從,已視為本人的必然選擇,林醫生在做簡單檢查過程中。不體恤病人感受。態度惡劣。簡單檢查卻導致下體出血。第一次見他。以後也再不會去。是我見過幾位婦科醫生之中最差的。希望寫出來給各位女性能避開不好的醫生。,1.0,1,1,1,不予置評
